Row Labels, NWorksheets, NFormulas, NRelatedWorksheets, NErrorCells, NNamedRanges, NFormulasReferring, NFormulasReferred, NFormulasOnce, NFormulasMore, NFormulasMost, NFunctions, NUDF, NFunctionsUsingList9
3595_October 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
36011_Dashboard Jan2011.xlsx,18,9293,13,6,0,442,584,1824,671,946,3430,0,1
36047_s1_model_portfolio_viegas.xls,3,291,0,0,0,73,113,54,45,24,121,0,1
3605_Book1.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
36051_Cash Flow 5-7-2011.xlsx,11,2884,11,11,0,131,173,242,165,264,514,0,0
36063_Cash Flow 5-28-2011 v2.xlsx,11,3010,11,11,0,138,198,253,188,273,532,0,0
3607_Subscription Report Temp 08.31.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
361_Call Stats.xls,5,30,0,0,0,14,5,10,4,5,14,0,0
36111_Cash Flow 6-25-2011.xlsx,11,2754,11,11,0,124,154,238,166,254,503,0,0
36115_HCProfile.xlsx,3,106,0,0,0,1,2,0,1,106,1,0,0
36149_s1_model_portfolio_viegas.xls,3,215,0,1,0,65,92,43,41,13,103,0,1
36152_TelecomPlan.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
36186_ADP_Selected_Email - 08-01-2011.xlsx,4,1,0,0,0,0,0,1,0,1,1,0,0
36188_Noonan- Expenses Austin move.xls,0,0,0,0,0,0,0,0,0,0,0,0,0
36204_Cash Flow 7-9-2011 v4.xlsx,13,2789,11,11,0,133,156,258,164,257,520,0,0
36205_Cash Flow 7-31-2011 v1.xlsx,14,2824,11,11,0,139,151,264,162,260,522,0,0
36232_S1a_model_portfolio_viegas.xls,3,341,1,0,0,82,117,41,65,15,122,0,1
36247_subsbycountrylite.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
36254_Expenses-JdF-110211-Web.xls,2,10,0,0,0,7,4,4,4,2,9,0,0
36258_When_to_go.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
36298_Cash Flow 9-15-2011 BOD.xlsx,13,2880,11,11,0,138,160,280,162,263,537,0,0
3630_August 07 reports.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
3635_quarterlies_071009.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
3636_September 07 reports.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
3639_October quarterlies.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
364_Daily PR March 2006.xls,21,0,0,0,0,0,0,0,0,0,0,0,0
36400_TUES CLUB roster 2-11.xlsx,3,0,0,0,0,0,0,0,0,0,0,0,0
3646_global_bounces_d72d0c13.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
36511_110428-turkey gdp benefits analysis-pz.xls,3,26,0,0,0,11,1,10,1,16,11,0,0
36627_Cash Flow 6-11-2011.xlsx,11,2707,11,11,0,124,153,239,163,251,498,0,0
36662_CIS Update 7-1-11.xls,3,6,0,0,0,5,12,4,2,2,5,0,0
3677_LoginStats 0807.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
36833_Activist info - change-org petition.xlsx,3,0,0,0,0,0,0,0,0,0,0,0,0
36876_dr friedman schedule.xlsx,3,0,0,0,0,0,0,0,0,0,0,0,0
36886_11.30.10 Accrual Financials.xls,7,227,0,0,0,85,143,38,73,21,186,0,1
3698_global_bounces_d72d0c13.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
37_Daily PR Report for November 2005 .xls,4,4,0,0,0,4,0,4,0,1,4,0,0
3700_December 2007 renewals.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
37012_subsbycountrylite.xlsx,1,7,0,0,0,1,2,0,1,7,1,0,0
"37026_12 12 10 Draft 2011 Budget, Quarterly-Detail.xlsx",2,0,0,0,0,0,0,0,0,0,0,0,0
37035_client list.xls,3,3,0,0,0,0,0,3,0,1,3,0,0
"37053_Daily_Online_Analysis Apr 4, 2011.xls",7,78,0,0,0,3,5,1,2,67,3,0,0
37082_Cash Flow 4-30-2011.xlsx,12,2850,12,11,0,132,177,242,168,261,516,0,0
37115_Cash Flow 5-21-2011.xlsx,11,2970,11,11,0,134,181,247,171,270,522,0,0
37173_Cash Flow 5-14-2011.xlsx,13,2973,12,11,0,159,206,264,179,267,558,0,0
372_April PR Report.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
37248_Global Mobility Project Management Schedule 2011 12 01.xlsx,3,1,0,0,0,1,1,1,0,1,1,0,0
37254_subsbycountrylite.xlsx,1,396,0,0,0,2,3,0,2,264,2,0,0
373_Welcome Call Log - April14.xls,10,0,0,0,0,0,0,0,0,0,0,0,0
37300_STRATCAP model.xlsx,3,463,2,0,0,68,90,14,74,46,110,0,0
3731_Stratfor Expense Report.xls,2,10,0,0,0,7,4,4,4,2,9,0,0
37315_Cash Flow 3-5-2011 ver 2.xlsx,13,2545,11,11,0,96,114,192,115,237,423,0,0
37316_Employee List.xlsx,3,98,0,0,0,1,1,0,1,98,1,0,0
"37322_Employee List, v2.xlsx",3,101,0,0,0,1,1,0,1,101,1,0,0
374_Account Update log.xls,15,5,0,0,0,5,0,5,0,1,5,0,0
3740_Lifetime members.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
3743_All November Quarterlies 2007.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
37447_ADP_Selected_Email - 07-26-2011.xlsx,4,1,0,0,0,0,0,1,0,1,1,0,0
37468_Cal 1209-excel.xls,10,220,0,9,0,51,54,36,54,14,120,0,1
37469_Stratfor Hours Worked 2010-2011.xlsx,3,18,0,0,0,4,2,1,3,13,4,0,0
3747_January 2008 Renewals.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
37491_S1c_model_portfolio_values.xls,4,148,1,0,0,38,54,21,20,31,51,0,0
375_Daily PR March 2006.xls,13,0,0,0,0,0,0,0,0,0,0,0,0
3750_Page Checklist.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
37597_Equity Leaders attendees with email.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3762_subcounts_2007-11-16.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
37636_Country Data.xls,6,0,0,0,0,0,0,0,0,0,0,0,0
3769_PhoneListStratfor_111307.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
37703_Stratfor Error.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
37715_S1a_model_portfolio_viegas.xls,3,307,0,0,0,68,93,44,48,36,104,0,1
3772_December Quarterlies 2007.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
378_April PR Report.xls,12,0,0,0,0,0,0,0,0,0,0,0,0
37853_DATA.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3807_Copy of February 2007.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
38107_Nov notices.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3816_February 2007.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
382_April PR Report.xls,7,0,0,0,0,0,0,0,0,0,0,0,0
3826_LoginStats0907.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
384_Welcome Call Log - April.xls,13,0,0,0,0,0,0,0,0,0,0,0,0
3846_renewals 05.22.07.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
385_April PR Report.xls,10,0,0,0,0,0,0,0,0,0,0,0,0
3858_May 07 reports.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
3865_Subscription Report 05-22-07.xls,1,4,0,0,0,3,1,2,1,2,2,0,0
3875_Duplicate accounts.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
3886_PhoneListStratfor_110507.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
3897_user acceptance.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
390_April PR Report.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3912_Solomon Comissions.xls,24,23,0,0,0,23,1,23,0,1,25,0,0
392_Welcome Call Log - April.xls,8,0,0,0,0,0,0,0,0,0,0,0,0
393_Welcome Call Log - April.xls,10,0,0,0,0,0,0,0,0,0,0,0,0
3934_Stratfor Time Sheet.xls,1,9,0,0,0,3,9,1,5,4,6,0,1
394_PR February 2006.xls,15,0,0,0,0,0,0,0,0,0,0,0,0
395_April PR Report.xls,13,0,0,0,0,0,0,0,0,0,0,0,0
3960_Page Checklist 19Nov2007.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3969_Page Checklist 17Dec07.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
397_Welcome Call Log - April.xls,9,0,0,0,0,0,0,0,0,0,0,0,0
3975_June 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
3981_PhoneListStratfor_062107.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
3982_20071219 LOD.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
399_Welcome Call Log - April.xls,14,0,0,0,0,0,0,0,0,0,0,0,0
3993_Expected August Renewals Ryan.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
400_Welcome Call Log - April.xls,13,1,0,0,0,0,0,1,0,1,1,0,0
401_April PR Report.xls,17,0,0,0,0,0,0,0,0,0,0,0,0
4015_jan to april updates.xlsx,3,0,0,0,0,0,0,0,0,0,0,0,0
402_PR February 2006.xls,18,0,0,0,0,0,0,0,0,0,0,0,0
403_Welcome Call Log - April.xls,16,0,0,0,0,0,0,0,0,0,0,0,0
405_April PR Report.xls,18,0,0,0,0,0,0,0,0,0,0,0,0
406_April PR Report.xls,15,0,0,0,0,0,0,0,0,0,0,0,0
407_PR February 2006.xls,20,0,0,0,0,0,0,0,0,0,0,0,0
4078_August Renewals.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
409_April PR Report.xls,11,0,0,0,0,0,0,0,0,0,0,0,0
40918_Users.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4093_Expected August Renewals John.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
4095_Expected Daily Renewals August 07.xls,6,28,0,0,0,16,20,7,13,4,19,0,0
4098_July 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4109_Mauldin test fake renewal letters.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
411_Daily PR March 2006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4112_July 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4114_May 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4128_June 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
413_April PR Report.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
414_May PR Report.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
4143_July 07 reports.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
415_April PR Report.xls,14,0,0,0,0,0,0,0,0,0,0,0,0
4155_PhoneListStratfor_053007.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
4161_May 07 reports.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
417_Daily PR March 2006.xls,6,0,0,0,0,0,0,0,0,0,0,0,0
41707_Campaign Schedule Apr-May 2007.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4175_Expected August Renewals.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
41798_Stratfor Service Agreement - FIIA2007.xls,3,1,0,0,0,1,1,1,0,1,0,0,0
418_Call Stats.xls,8,56,0,0,0,23,9,15,8,6,23,0,0
4181_August 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4182_Fake renewal letters test.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4185_PhoneListStratfor_053007.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
419_April PR Report.xls,19,0,0,0,0,0,0,0,0,0,0,0,0
4190_sub-report renewals 08.02.xls,3,5,0,0,0,5,3,5,0,1,5,0,0
4191_June 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4194_Sub Report renewals 07.05.xls,2,11,0,0,0,5,0,3,2,5,5,0,0
4195_LoginStats0507.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4207_Subscription Report  08.22.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
421_Marketing Survey Spreadsheet.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
42116_Promo Codes.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4229_Sub Report 08.28.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
4232_August Quarterlies 2007.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
42351_349 List 5-7-07.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
42367_Stratfor Service Agreement - UN WFP2007.xls,3,1,0,0,0,1,1,1,0,1,0,0,0
4237_PhoneListStratfor_070907.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
424_Daily PR March 2006.xls,9,0,0,0,0,0,0,0,0,0,0,0,0
42400_LISTA DE PRECIOS BANNERLAND.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4249_Subscription Renewal Report 08.23.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
425_Welcome Call Log - April21.xls,15,0,0,0,0,0,0,0,0,0,0,0,0
4251_July 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4258_Expected August Renewals John.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
4259_Sept 2007 renewals - preleminary.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4264_July Quarterlys 2007.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4266_September 2007 Renewals.xls,11,0,0,0,0,0,0,0,0,0,0,0,0
4267_Stratfor Expense Report.xls,2,10,0,0,0,7,4,4,4,2,9,0,0
4268_September October 2007 Renewals.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4270_June 07 reports.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
4275_Fake renewal letters test.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4276_Sub Report 08.27.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
4278_Sub Report Quarterly Renewals 07.20.xls,3,5,0,0,0,3,0,1,2,2,3,0,0
4279_Sub Report 08.20 Renewals.xls,3,5,0,0,0,3,1,1,2,2,3,0,0
42812_GV Sales Log - September -  Parker.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4301_Sub Report Quarterly Renewals 07.17.xls,3,8,0,0,0,5,4,4,2,2,6,0,0
4304_Sub Report 08.24.xls,3,4,0,1,0,3,1,2,1,2,3,0,0
"4306_November, December and January renewals.xls",1,0,0,0,0,0,0,0,0,0,0,0,0
4309_Expected September 2007 Renewals.xls,15,80,0,0,0,21,24,8,23,8,33,0,0
432_April PR Report.xls,20,0,0,0,0,0,0,0,0,0,0,0,0
434_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4348_August 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4353_August 07 reports.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4357_August 07 reports.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
4364_Stratfor Expense Report.xls,2,10,0,0,0,7,4,4,4,2,9,0,0
43645_iPay Reconciliation Customer Service 06012005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
437_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43772_Service Issue Tracking04282005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4378_Copy of October 2007 first 16-days renewals.xls,9,0,0,0,0,0,0,0,0,0,0,0,0
43813_CS Stats -March 05.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
43839_Service Issue Tracking04292005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43864_Service Issue Tracking05112005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43891_Service Issue Tracking05092005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43894_Service Issue Tracking05062005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
439_April PR Report.xls,8,0,0,0,0,0,0,0,0,0,0,0,0
43938_Renew 07282006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43949_Mrvz_1575.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
43981_Service Issue Tracking05042005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43995_Service Issue Tracking06022005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
43999_Service Issue Tracking05272005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
440_April PR Report.xls,21,0,0,0,0,0,0,0,0,0,0,0,0
44097_Service Issue Tracking.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4428_ipay feb 5.xls,2,128,0,0,0,0,0,128,0,1,121,0,0
443_May PR Report.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44376_Service Issue Tracking05122005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
446_Subscription Report 5-16-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
44610_Service Issue Tracking.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44611_Service Issue Tracking 3-31.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44613_Service Issue Tracking 4-1.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44673_Service Issue Tracking04262005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
447_Welcome Call Log - April.xls,4,0,0,0,0,0,0,0,0,0,0,0,0
44732_Leads weekending 04292005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44766_Service Issue Tracking 05052006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44783_Renewal list Migration check list update 050305.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4481_Gift Campaign 2009.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
44855_Service Issue Tracking04292005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44867_Service Issue .xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44873_Standard with GENA.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
44874_Premium with Q2.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
44875_Premium with North Korea.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
44887_Service Issue Tracking05042005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44894_Service Issue Tracking05022005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44972_Service Issue .xls,3,0,0,0,0,0,0,0,0,0,0,0,0
44987_Service Issue Tracking05132005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45033_Service Issue Tracking 3-30.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
451_April PR Report.xls,9,0,0,0,0,0,0,0,0,0,0,0,0
45216_Enhanced E-mail List.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45217_Premium Email Sheet2.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45218_Standard E-mail List.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45220_Service Issue Tracking.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4523_Usage Stats-IFANS.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
45243_Service Issue Tracking05312005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45258_Service Issue Tracking05032005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
453_May PR Report.xls,5,0,0,0,0,0,0,0,0,0,0,0,0
4530_foreign vendor record form.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
45314_Service Issue Tracking 04252006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
454_Subscription Report 5-17-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
45402_Service Issue Tracking05102005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
45426_All Revenue Forwards.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
455_Subscription Report 5-17-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
456_May PR Report.xls,7,0,0,0,0,0,0,0,0,0,0,0,0
457_May PR Report.xls,6,0,0,0,0,0,0,0,0,0,0,0,0
4571_Copy of foreign vendor record form.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
45828_Stratfor Vendor.xls,5,3,0,0,0,3,1,3,0,1,0,0,0
"4585_Collections, CS.xls",3,3,0,0,0,3,0,3,0,1,3,0,0
4590_term.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4597_GiftPostcardOffice.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
460_MMS 6.13.05.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
46014_Service Issue Tracking05272005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
46028_Service Issue Tracking05052005.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
46081_Dgl_5826.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
462_Subscription Report 5-19-06.xls,2,24,0,0,0,6,2,4,2,17,5,0,0
463_May PR Report.xls,9,0,0,0,0,0,0,0,0,0,0,0,0
4630_Copy of foreign vendor record form.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4639_GiftPostcardPolk.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
465_May PR Report.xls,11,0,0,0,0,0,0,0,0,0,0,0,0
4656_GiftPostcardOffice.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
46594_Charges and credits for the last 30 days.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
466_Subscription Report 5-15-06.xls,2,11,0,0,0,6,2,4,2,4,5,0,0
4663_Bouncebacks.xlsx,1,0,0,0,0,0,0,0,0,0,0,0,0
4665_Gifts 2009.xls,4,1,0,0,0,0,0,1,0,1,1,0,0
46718_November Renewals and Declines Statistics.xls,3,2,0,0,0,1,0,0,1,2,1,0,0
4676_CS Commissions Detail 11.2009.xls,1,22,0,0,0,9,2,6,3,11,8,0,0
468_Recovery List-May2006.xls,16,0,0,0,0,0,0,0,0,0,0,0,0
4695_2010 institutional .xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4700_GiftPostcardOffice.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
471_May PR Report.xls,16,0,0,0,0,0,0,0,0,0,0,0,0
472_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
473_Subscription Report 5-16-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
474_2006-Q1+Q2 Campaign Schedule - rev.5-15-06.xls,6,0,0,0,0,0,0,0,0,0,0,0,0
475_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4750_STRATFOR Directory 12-23-2009.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
476_Subscription Report 5-17-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
47652_Training schedule.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
477_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
4771_tn100y ppbk orders.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
4777_merry books outstanding as of 01262010.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
47789_mtwheatshipments13APR2007.xls,2,18,0,0,0,4,2,0,5,6,4,0,0
479_Subscription Report 5-25-06.xls,2,12,0,0,0,6,2,4,2,5,5,0,0
48_Daily PR Report for November 2005 .xls,9,6,0,0,0,6,0,6,0,1,6,0,0
481_May PR Report.xls,10,0,0,0,0,0,0,0,0,0,0,0,0
482_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
48250_Autographed Books.xls,3,2,0,0,0,2,0,2,0,1,2,0,0
483_Marketing Survey Spreadsheet.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
485_May PR Report.xls,14,0,0,0,0,0,0,0,0,0,0,0,0
4863_STRATFOR Directory 12-22-2009.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4869_CS Commissions Detail 01.2010.xls,1,24,0,0,0,10,2,7,3,12,9,0,0
4881_STRATFOR Service Agreement -Deloitte Consulting LLP 2010.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
489_April PR Report.xls,16,0,0,0,0,0,0,0,0,0,0,0,0
49_Daily PR Report for November 2005 .xls,6,6,0,0,0,6,0,6,0,1,6,0,0
490_Welcome Call Log - Mayl.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
491_Subscription Decline-Recovery Report 5-18-06.xls,2,13,0,0,0,6,2,4,2,6,5,0,0
4911_Customer Response to Archive Suppression thru 03152010.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
4919_Customer Response to Archive Suppression thru 03152010.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
492_May PR Report.xls,13,0,0,0,0,0,0,0,0,0,0,0,0
4920_tn100Y as of 02022010.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
49290_Ryan Commissions September 08.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
49298_Promo Code Description.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
494_Customer Service Daily Report May06.xls,19,3492,29,0,0,889,850,189,729,62,931,0,0
495_All refunds January 3 2006 to May 20 2006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
49590_Ryan Commissions October 08.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
497_Call Stats.xls,9,57,0,0,0,25,10,17,8,5,25,0,0
4974_Customer Response to Archive Suppression thru 032410 official .xls,2,0,0,0,0,0,0,0,0,0,0,0,0
498_Subscription Report 5-23-06.xls,2,10,0,0,0,6,2,4,2,3,5,0,0
4984_Customer Response to Archive Suppression thru 032910 official .xls,2,0,0,0,0,0,0,0,0,0,0,0,0
49873_Ryan Commisions August 08.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
499_Customer Service Daily Report May53106.xls,22,4198,38,3,0,1040,987,219,853,62,1086,0,0
4995_Solomon Commissions.xls,90,439,0,0,0,111,12,109,2,165,113,0,0
500_May PR Report.xls,13,0,0,0,0,0,0,0,0,0,0,0,0
5000_Solomon Commissions .xls,88,437,0,0,0,109,12,107,2,165,111,0,0
50077_Ryan Commissions November 08.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
501_Subscription Report 5-24-06.xls,2,11,0,0,0,6,2,4,2,4,5,0,0
5011_Archive Limit Report.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
502_Customer Service Daily Report June06.xls,1,106,0,1,0,50,48,10,40,6,49,0,0
50244_Stratfor Service Agreement - Office of Foreign Disaster Assistance2007.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
503_May PR Report.xls,20,0,0,0,0,0,0,0,0,0,0,0,0
50374_Blank Modality Spreadsheet.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
504_Stratfor Suppresion File.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
5045_Sol - Leads - Archive Fwds.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
50450_Stratfor Service Agreement - Export Dev Canada 2006.xls,3,1,0,0,0,1,1,1,0,1,0,0,0
50451_Stratfor Servi.xls,3,1,0,0,0,1,1,1,0,1,0,0,0
5046_Customer Response to Archive Suppression thru 032410 official .xls,2,0,0,0,0,0,0,0,0,0,0,0,0
50470_Stratfor Service Agreement - U.S. Congress2006.xls,3,0,0,0,0,0,0,0,0,0,0,0,0
5048_CS Commissions Detail 2010.03.xls,1,38,0,0,0,13,4,7,6,14,12,0,0
50498_Stratfor Service Agreement - Army Sustainment Command2006.xls,3,1,0,0,0,1,1,1,0,1,0,0,0
505_May PR Report.xls,21,0,0,0,0,0,0,0,0,0,0,0,0
5051_Customer Response to Archive Suppression thru 03152010.xls,1,0,0,0,0,0,0,0,0,0,0,0,0
506_60 %26 90 Notice.xls,1,16,0,0,0,5,5,2,3,5,5,0,0
5064_Customer Response to Archive Suppression thru 03152010.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
5065_Copy of Customer Response to Archive Suppression thru 031910.xls,2,0,0,0,0,0,0,0,0,0,0,0,0
